field_id,timestamp,soil_moisture_vol,soil_temp_c,soil_ec_ds_m,sensor_id
field_001,2023-04-06 18:00:00,0.33250540670735645,14.327195737421533,0.39190918383975615,field_001_1
field_001,2023-04-07 00:00:00,0.35230757319667577,16.72698206989105,0.2888267008814074,field_001_3
field_001,2023-04-07 06:00:00,0.36541367948137676,16.0063495267561,0.2825341601940901,field_001_1
field_001,2023-04-07 12:00:00,0.3401753561387334,19.620798035318607,0.29902901970561335,field_001_3
field_001,2023-04-07 18:00:00,0.37070918805409286,23.63641549259522,0.2848410108582862,field_001_1
field_001,2023-04-08 00:00:00,0.35337446746066437,14.638372981962279,0.3399970950971025,field_001_3
field_001,2023-04-08 06:00:00,0.35955336626317497,14.762660973168575,0.2191844695781706,field_001_3
field_001,2023-04-08 12:00:00,0.35335310901445255,19.36346193193046,0.2473158790426823,field_001_1
field_001,2023-04-08 18:00:00,0.40243280494921924,18.276653769602177,0.24660985392104035,field_001_1
field_001,2023-04-09 00:00:00,0.3673059942548988,21.946197077180706,0.3475153795986788,field_001_3
field_001,2023-04-09 06:00:00,0.3464217201705395,18.157859655950496,0.38553066862909624,field_001_2
field_001,2023-04-09 12:00:00,0.3840268369917213,15.328198827611425,0.2947775390731264,field_001_1
field_001,2023-04-09 18:00:00,0.343159065750237,18.178039592049533,0.2915589138404995,field_001_2
field_001,2023-04-10 00:00:00,0.3739381203762179,19.90697861983855,0.30350260815565905,field_001_1
field_001,2023-04-10 06:00:00,0.3305674459985273,19.04231442168192,0.3580939151304095,field_001_1
field_001,2023-04-10 12:00:00,0.3431971274981542,18.10268997141172,0.2536323432904713,field_001_1
field_001,2023-04-10 18:00:00,0.37369807319350523,19.780891946857288,0.3119184491367393,field_001_1
field_001,2023-04-11 00:00:00,0.3867108311717323,20.263206737082946,0.34875988148912146,field_001_2
field_001,2023-04-11 06:00:00,0.3753688651956235,20.90179693885851,0.32505470849699225,field_001_1
field_001,2023-04-11 12:00:00,0.3696285339240593,18.701449628514858,0.30947908082993714,field_001_3
field_001,2023-04-11 18:00:00,0.3659194256600383,16.253965724795368,0.35005230462835707,field_001_3
field_001,2023-04-12 00:00:00,0.3445469822805717,17.369534826333588,0.1648383853500381,field_001_2
field_001,2023-04-12 06:00:00,0.359720537920026,20.54892066655869,0.33389376597654535,field_001_1
field_001,2023-04-12 12:00:00,0.36490464666872446,14.478586754071912,0.2672962158436288,field_001_3
field_001,2023-04-12 18:00:00,0.3952598666122985,18.035413693652323,0.20846835515717715,field_001_2
field_001,2023-04-13 00:00:00,0.38316051288598835,15.92303533058745,0.325560129976249,field_001_1
field_001,2023-04-13 06:00:00,0.34102734398736445,17.189286236373984,0.3686829272581479,field_001_3
field_001,2023-04-13 12:00:00,0.382769826482515,20.938407355391426,0.2931275742686154,field_001_3
field_001,2023-04-13 18:00:00,0.3685865014862928,17.676348971629242,0.3476437273601469,field_001_2
field_001,2023-04-14 00:00:00,0.36491476677611695,17.41556618704734,0.38061391289943225,field_001_1
field_001,2023-04-14 06:00:00,0.3906867325590535,13.196688119639134,0.36574572267920236,field_001_1
field_001,2023-04-14 12:00:00,0.3990731972321552,19.515017240660555,0.3819982264685696,field_001_3
field_001,2023-04-14 18:00:00,0.3970788091645601,19.212709086002118,0.3371063745535946,field_001_3
field_001,2023-04-15 00:00:00,0.36382778409755834,23.938734934877267,0.30377168194507964,field_001_3
field_001,2023-04-15 06:00:00,0.3744278870449868,16.525636060101885,0.21990170940514156,field_001_1
field_001,2023-04-15 12:00:00,0.3872374031900824,18.106421747952705,0.28769687559350254,field_001_2
field_001,2023-04-15 18:00:00,0.4001230371044583,18.19712181609315,0.2578376702341904,field_001_2
field_001,2023-04-16 00:00:00,0.3731809804097561,22.35351705262338,0.40854713587489067,field_001_1
field_001,2023-04-16 06:00:00,0.3790512856333856,17.3352706161721,0.29120570937838314,field_001_2
field_001,2023-04-16 12:00:00,0.3606377656865413,18.458221790643975,0.3061602403392243,field_001_3
field_001,2023-04-16 18:00:00,0.3588403326850485,19.444846742482575,0.32757426880202334,field_001_2
field_001,2023-04-17 00:00:00,0.401160251198538,18.3526061495214,0.3021801223186227,field_001_2
field_001,2023-04-17 06:00:00,0.4120345353220705,16.453477936400738,0.38475255202153763,field_001_2
field_001,2023-04-17 12:00:00,0.38346953231904735,18.375048758747248,0.2688675319132774,field_001_3
field_001,2023-04-17 18:00:00,0.4049803927084945,21.013674029631638,0.3097303727618621,field_001_1
field_001,2023-04-18 00:00:00,0.3942802014911153,14.88425258097983,0.26287647071509757,field_001_3
field_001,2023-04-18 06:00:00,0.3741450858980601,18.362707501653638,0.2339988744389647,field_001_1
field_001,2023-04-18 12:00:00,0.3942753931003309,15.863436034395491,0.2694115454547357,field_001_1
field_001,2023-04-18 18:00:00,0.417808212319482,21.54893836598754,0.2981481601475794,field_001_1
field_001,2023-04-19 00:00:00,0.3884607224005086,13.564618740265287,0.278534888774137,field_001_2
field_001,2023-04-19 06:00:00,0.4204701162989878,16.457413912801847,0.2653789510063072,field_001_2
field_001,2023-04-19 12:00:00,0.33678234110091276,19.265815079810174,0.2296841268164083,field_001_1
field_001,2023-04-19 18:00:00,0.4056152932702121,22.830751542319632,0.29584472136856527,field_001_1
field_001,2023-04-20 00:00:00,0.3930395037112024,18.106634204496157,0.22476398129844988,field_001_2
field_001,2023-04-20 06:00:00,0.3853184153371216,16.638286407635523,0.3380027981844801,field_001_3
field_001,2023-04-20 12:00:00,0.393133777877149,23.94735619603689,0.30412198764672516,field_001_1
field_001,2023-04-20 18:00:00,0.3515471840544211,13.959843286466388,0.22712242502675345,field_001_3
field_001,2023-04-21 00:00:00,0.3890175435623008,11.876460635663832,0.2845395461475068,field_001_2
field_001,2023-04-21 06:00:00,0.40055323274928595,19.792921855684078,0.2623921797204708,field_001_1
field_001,2023-04-21 12:00:00,0.4229688622138813,16.966715832466246,0.315958725520959,field_001_3
field_001,2023-04-21 18:00:00,0.38304557695357805,15.409180054131939,0.36702252230115723,field_001_3
field_001,2023-04-22 00:00:00,0.37934417279844107,20.766192930402447,0.20624137651771274,field_001_3
field_001,2023-04-22 06:00:00,0.3854789039846141,19.372525729817987,0.3057513039573708,field_001_2
field_001,2023-04-22 12:00:00,0.4138220872103463,16.948887696294204,0.291993360221668,field_001_2
field_001,2023-04-22 18:00:00,0.4020890670494985,14.800210392491707,0.33356700382252324,field_001_3
field_001,2023-04-23 00:00:00,0.3870120956547968,21.42595596325144,0.31065983141188447,field_001_3
field_001,2023-04-23 06:00:00,0.40787264839240467,20.75918751228699,0.26240153341305905,field_001_2
field_001,2023-04-23 12:00:00,0.39954885071709834,18.511056387072856,0.2840473032166691,field_001_3
field_001,2023-04-23 18:00:00,0.4169801995407953,24.348494966554,0.2601987071598255,field_001_3
field_001,2023-04-24 00:00:00,0.3856492329487893,15.764969287128451,0.3538003569299299,field_001_2
field_001,2023-04-24 06:00:00,0.393137051894381,14.398648073332694,0.3010655824335971,field_001_3
field_001,2023-04-24 12:00:00,0.3918481317636932,16.899499376463176,0.3950595342876504,field_001_3
field_001,2023-04-24 18:00:00,0.37041999586369395,18.838465537040417,0.296966959309269,field_001_3
field_001,2023-04-25 00:00:00,0.40768498678304943,19.87102484730871,0.2645796616544768,field_001_2
field_001,2023-04-25 06:00:00,0.4069836866853557,18.417298325771643,0.22431428036935863,field_001_3
field_001,2023-04-25 12:00:00,0.4018648503746071,20.197172688883523,0.20984301618720275,field_001_2
field_001,2023-04-25 18:00:00,0.39707083857425496,15.386388226769302,0.22079320284972548,field_001_2
field_001,2023-04-26 00:00:00,0.37551629754006205,23.637190802705412,0.31335633255057416,field_001_1
field_001,2023-04-26 06:00:00,0.39541080592576316,19.059443455307925,0.32543625116149666,field_001_1
field_001,2023-04-26 12:00:00,0.396969422050535,22.657784485250016,0.2209404648983933,field_001_3
field_001,2023-04-26 18:00:00,0.387778166996638,20.334073029618743,0.34475191570380576,field_001_2
field_001,2023-04-27 00:00:00,0.40264752981967866,20.84011918170126,0.275846947415828,field_001_1
field_001,2023-04-27 06:00:00,0.41395426118928963,21.179161364936522,0.3073396505992775,field_001_3
field_001,2023-04-27 12:00:00,0.44359696207720944,20.812985204291856,0.3806110314127712,field_001_1
field_001,2023-04-27 18:00:00,0.4093648003096356,21.39802780384254,0.3448419657932766,field_001_1
field_001,2023-04-28 00:00:00,0.41306174238050747,23.620316355681474,0.28657346760470837,field_001_2
field_001,2023-04-28 06:00:00,0.4064218162507289,20.22242227438859,0.25544038872923563,field_001_2
field_001,2023-04-28 12:00:00,0.36953531026007136,21.759870038049716,0.19240922993353474,field_001_1
field_001,2023-04-28 18:00:00,0.4073804570570679,19.3636516824225,0.26404233403787897,field_001_1
field_001,2023-04-29 00:00:00,0.4111403490225318,24.11521123224533,0.28944348805861525,field_001_2
field_001,2023-04-29 06:00:00,0.45920058707341704,17.7656826797191,0.2506410236424408,field_001_3
field_001,2023-04-29 12:00:00,0.4060885255280889,25.197680884629357,0.29343715164538475,field_001_2
field_001,2023-04-29 18:00:00,0.4159666916703836,19.674385733963877,0.3038425941479384,field_001_1
field_001,2023-04-30 00:00:00,0.4112536030249534,15.663501767170516,0.28875720090959606,field_001_3
field_001,2023-04-30 06:00:00,0.3885742776666676,20.340140318257028,0.267499870958827,field_001_1
field_001,2023-04-30 12:00:00,0.43480429470935866,17.912672101100018,0.3084327335983364,field_001_3
field_001,2023-04-30 18:00:00,0.42698649907279373,22.477757720490832,0.32209703247847044,field_001_1
field_001,2023-05-01 00:00:00,0.4297672206696863,18.15785460039886,0.24548004612785768,field_001_3
field_001,2023-05-01 06:00:00,0.3957588326329306,18.777176238661692,0.3705466189873135,field_001_3
field_001,2023-05-01 12:00:00,0.44200246794754733,14.447104345469437,0.2950705933857869,field_001_1
field_001,2023-05-01 18:00:00,0.38590956047297975,18.758807580558802,0.30094248114724237,field_001_3
field_001,2023-05-02 00:00:00,0.42766868588285056,13.002885540660747,0.33541072116282783,field_001_2
field_001,2023-05-02 06:00:00,0.45974065652304474,15.522815050090447,0.3116608065631751,field_001_1
field_001,2023-05-02 12:00:00,0.3961208175042314,22.55576748898051,0.34765683169566225,field_001_2
field_001,2023-05-02 18:00:00,0.40460558941478975,22.631923996500113,0.3143562082600912,field_001_1
field_001,2023-05-03 00:00:00,0.4198953247786325,21.70855648350527,0.2693781312679781,field_001_3
field_001,2023-05-03 06:00:00,0.40783278439455567,17.531255368762736,0.31807517626030507,field_001_3
field_001,2023-05-03 12:00:00,0.38688902885555704,20.289049729724436,0.2428136896339669,field_001_3
field_001,2023-05-03 18:00:00,0.4192735569730002,20.42137618087867,0.30542798528882614,field_001_1
field_001,2023-05-04 00:00:00,0.39861234315028743,17.113579326407134,0.29833850046777693,field_001_2
field_001,2023-05-04 06:00:00,0.4293302660375131,25.098868299286217,0.289594157136373,field_001_2
field_001,2023-05-04 12:00:00,0.40146993274013343,23.220760265711778,0.29357312442805344,field_001_1
field_001,2023-05-04 18:00:00,0.4508571055251603,19.92578087249577,0.20590754772511805,field_001_1
field_001,2023-05-05 00:00:00,0.4061344164434392,20.824616100196707,0.2725637546129519,field_001_2
field_001,2023-05-05 06:00:00,0.41535825196605036,21.36910700705577,0.3046422450570557,field_001_2
field_001,2023-05-05 12:00:00,0.4380698266375573,14.618753977940242,0.30799281959987,field_001_2
field_001,2023-05-05 18:00:00,0.3971821959614848,20.002426435651323,0.24861624295370208,field_001_2
field_001,2023-05-06 00:00:00,0.4282742724490527,18.852053156564217,0.363285392043235,field_001_1
field_001,2023-05-06 06:00:00,0.44986792884261867,17.893145870872868,0.2566912575892749,field_001_1
field_001,2023-05-06 12:00:00,0.39157540906574556,20.05470502189975,0.3484728600263368,field_001_3
field_001,2023-05-06 18:00:00,0.4274177509276162,26.29106548110618,0.3213597180935842,field_001_2
field_001,2023-05-07 00:00:00,0.43083243272887295,22.97331073131339,0.26768863450780983,field_001_3
field_001,2023-05-07 06:00:00,0.4412712342794507,19.337245178163972,0.3887655446304756,field_001_1
field_001,2023-05-07 12:00:00,0.40089576262634286,22.768530491580837,0.240318158412176,field_001_1
field_001,2023-05-07 18:00:00,0.399225644582219,25.24884845727037,0.3459577086805001,field_001_3
field_001,2023-05-08 00:00:00,0.4379670113060621,23.976155448236238,0.3500291159021489,field_001_2
field_001,2023-05-08 06:00:00,0.43346787345838783,21.381145509258452,0.26646898954616777,field_001_2
field_001,2023-05-08 12:00:00,0.43253803700064164,19.26144406638121,0.3696232650032164,field_001_2
field_001,2023-05-08 18:00:00,0.4344571441836636,23.296924340338702,0.28749767427005235,field_001_2
field_001,2023-05-09 00:00:00,0.41580438073039117,22.532846169222125,0.31443468146399284,field_001_3
field_001,2023-05-09 06:00:00,0.434049949105181,24.037969673040074,0.313016091938561,field_001_3
field_001,2023-05-09 12:00:00,0.4352663246279346,23.257905418002785,0.2932845629264726,field_001_1
field_001,2023-05-09 18:00:00,0.4151178468014336,24.501048158914884,0.3405404136579891,field_001_2
field_001,2023-05-10 00:00:00,0.46857994812775433,19.89545099770703,0.33967443602761066,field_001_2
field_001,2023-05-10 06:00:00,0.44074111632309493,25.453338829291713,0.21257340133809094,field_001_2
field_001,2023-05-10 12:00:00,0.4074383879608062,22.093955446465934,0.3652170121439076,field_001_3
field_001,2023-05-10 18:00:00,0.4443955300775358,27.726939250264532,0.21687540059821625,field_001_2
field_001,2023-05-11 00:00:00,0.4136128940619895,19.580958743054165,0.3516273102170829,field_001_3
field_001,2023-05-11 06:00:00,0.44884821954138493,26.856413606818617,0.3563352568413792,field_001_2
field_001,2023-05-11 12:00:00,0.45627843904668397,22.24225454771081,0.24545167848924007,field_001_2
field_001,2023-05-11 18:00:00,0.4166928810995017,19.694268186479523,0.27945928560227074,field_001_1
field_001,2023-05-12 00:00:00,0.454198209450234,20.34279744706484,0.2447147665757032,field_001_2
field_001,2023-05-12 06:00:00,0.4431863054040775,20.833413024644845,0.28925394848556324,field_001_2
field_001,2023-05-12 12:00:00,0.4513718900652373,23.066952788433554,0.28459828579071295,field_001_1
field_001,2023-05-12 18:00:00,0.47286654651842647,23.362961413334304,0.33898302661346696,field_001_3
field_001,2023-05-13 00:00:00,0.4318287806593856,20.21782342653971,0.3655154373059804,field_001_3
field_001,2023-05-13 06:00:00,0.4216618196922932,21.865859661572497,0.3697841905394978,field_001_2
field_001,2023-05-13 12:00:00,0.41894625438693256,28.365734514191036,0.27189159867108487,field_001_3
field_001,2023-05-13 18:00:00,0.4204203372801343,27.12155294865758,0.2895389063127736,field_001_2
field_001,2023-05-14 00:00:00,0.4369816724432024,23.390867539540857,0.21582809038895245,field_001_1
field_001,2023-05-14 06:00:00,0.4453467461278174,22.19590696502336,0.2597064966751905,field_001_1
field_001,2023-05-14 12:00:00,0.44405752261808484,22.441990510673545,0.3482425816548729,field_001_2
field_001,2023-05-14 18:00:00,0.45506737161220495,23.922450448710013,0.3807791411774116,field_001_1
field_001,2023-05-15 00:00:00,0.4405518305100766,19.154965718206267,0.23828255640600388,field_001_1
field_001,2023-05-15 06:00:00,0.46936247421566485,21.45121380153145,0.2703767870423553,field_001_2
field_001,2023-05-15 12:00:00,0.4349986560077594,17.217591192168715,0.29867971215205363,field_001_2
field_001,2023-05-15 18:00:00,0.4946951760043109,23.42101278161732,0.3140080579409803,field_001_1
field_001,2023-05-16 00:00:00,0.45455376702027916,24.304821424306546,0.2595198240039177,field_001_3
field_001,2023-05-16 06:00:00,0.4248972689366534,20.9136742183002,0.3212030522232045,field_001_3
field_001,2023-05-16 12:00:00,0.4206225701037568,27.08519389506842,0.2763080326464542,field_001_2
field_001,2023-05-16 18:00:00,0.45168986836984276,18.6859366161913,0.29927738645608604,field_001_2
field_001,2023-05-17 00:00:00,0.439299956258287,18.108412316554862,0.327314212400185,field_001_3
field_001,2023-05-17 06:00:00,0.45804922184664587,23.174892412864242,0.30032111349054685,field_001_1
field_001,2023-05-17 12:00:00,0.4532339644562749,25.64283186502079,0.2781807054736716,field_001_3
field_001,2023-05-17 18:00:00,0.44231263371166657,27.55332003155793,0.29451950980370845,field_001_3
field_001,2023-05-18 00:00:00,0.42854192144128056,21.26157087560508,0.2955818520397332,field_001_3
field_001,2023-05-18 06:00:00,0.4151808513089314,25.874266164505787,0.2814994485058936,field_001_3
field_001,2023-05-18 12:00:00,0.4365474967613083,22.522698255709777,0.28706019686664486,field_001_2
field_001,2023-05-18 18:00:00,0.46260577168911815,22.12034176438944,0.3799323585252358,field_001_2
field_001,2023-05-19 00:00:00,0.4514476782467814,25.424244081594203,0.3280459723970619,field_001_1
field_001,2023-05-19 06:00:00,0.42225102778993756,24.730232904374446,0.285225984098542,field_001_1
field_001,2023-05-19 12:00:00,0.450629421881201,18.04408779818144,0.33484772022553677,field_001_1
field_001,2023-05-19 18:00:00,0.45487215095875405,27.202885318311875,0.2833090255121995,field_001_1
field_001,2023-05-20 00:00:00,0.431155722145394,27.046903731995688,0.35865623187933204,field_001_3
field_001,2023-05-20 06:00:00,0.4519073729883272,21.029941565024743,0.3184821096099047,field_001_2
field_001,2023-05-20 12:00:00,0.44999704523833667,24.09404026986556,0.29463489279978855,field_001_2
field_001,2023-05-20 18:00:00,0.4259734649128042,24.38872022840155,0.32238584629051387,field_001_1
field_001,2023-05-21 00:00:00,0.457634386258119,23.82031242156399,0.22145619239657502,field_001_1
field_001,2023-05-21 06:00:00,0.461694329578518,21.387375662556007,0.24366162655450974,field_001_3
field_001,2023-05-21 12:00:00,0.47213966391465884,21.023421020278114,0.24030374968004722,field_001_3
field_001,2023-05-21 18:00:00,0.47155468009185136,22.96162891111793,0.3071471547381853,field_001_1
field_001,2023-05-22 00:00:00,0.42454936587321757,26.686407316366846,0.3866257499742546,field_001_2
field_001,2023-05-22 06:00:00,0.43334625243405694,24.79902072237205,0.41156500730963164,field_001_2
field_001,2023-05-22 12:00:00,0.4624034585765326,22.056377262330436,0.33190255507203786,field_001_2
field_001,2023-05-22 18:00:00,0.4623784722506036,25.483316390533787,0.32504222374722286,field_001_1
field_001,2023-05-23 00:00:00,0.46400581712874883,14.750761210320006,0.20994711329236304,field_001_2
field_001,2023-05-23 06:00:00,0.5,26.742686173326543,0.2728663100132989,field_001_3
field_001,2023-05-23 12:00:00,0.46512267361649123,18.077247735875932,0.26061081240458805,field_001_3
field_001,2023-05-23 18:00:00,0.4764161762062399,22.209066248000834,0.26895762008744417,field_001_1
field_001,2023-05-24 00:00:00,0.4743646595634673,20.06376025960983,0.2915928090707605,field_001_3
field_001,2023-05-24 06:00:00,0.46831244931971916,19.53872551632554,0.2763954711151436,field_001_1
field_001,2023-05-24 12:00:00,0.4489792394007963,26.905250305623817,0.2010350094812106,field_001_2
field_001,2023-05-24 18:00:00,0.47046400870346855,22.019666339552586,0.33739551280587665,field_001_2
field_001,2023-05-25 00:00:00,0.4413851911626379,24.5868472814633,0.24636284871300967,field_001_2
field_001,2023-05-25 06:00:00,0.4521053233185892,23.4065738996336,0.3119623432055575,field_001_3
field_001,2023-05-25 12:00:00,0.4471344244968073,24.97845811794052,0.4037041334874987,field_001_1
field_001,2023-05-25 18:00:00,0.45847917824111584,23.77780130945192,0.2540307704206788,field_001_2
field_001,2023-05-26 00:00:00,0.5,19.821082633027917,0.17348562386268349,field_001_1
field_001,2023-05-26 06:00:00,0.42103043746808533,26.658859763935045,0.28569978890599446,field_001_2
field_001,2023-05-26 12:00:00,0.4721009451274106,22.188789556109686,0.3550479817499286,field_001_3
field_001,2023-05-26 18:00:00,0.4261214238961273,19.000313609614373,0.39791737271102967,field_001_3
field_001,2023-05-27 00:00:00,0.4504477939774876,22.50656902056436,0.23852252027737914,field_001_1
field_001,2023-05-27 06:00:00,0.48166544323262356,28.29319387536503,0.3248349611618261,field_001_3
field_001,2023-05-27 12:00:00,0.4611720316751855,26.341579729802575,0.2767344771609973,field_001_3
field_001,2023-05-27 18:00:00,0.4383315357346901,22.74495810023852,0.2947025822847932,field_001_1
field_001,2023-05-28 00:00:00,0.44706736562173144,22.86210207159918,0.4322171673508517,field_001_2
field_001,2023-05-28 06:00:00,0.47496539478562433,22.94497003090232,0.22485148358024232,field_001_3
field_001,2023-05-28 12:00:00,0.4467661071725881,30.140119135236986,0.31268698307472864,field_001_1
field_001,2023-05-28 18:00:00,0.4657026115985703,25.055681541249125,0.32338465858827165,field_001_3
field_001,2023-05-29 00:00:00,0.46374788319598975,25.31704065340629,0.35428931624696736,field_001_3
field_001,2023-05-29 06:00:00,0.4498044394457972,27.11776607392861,0.30489915767354475,field_001_3
field_001,2023-05-29 12:00:00,0.5,24.743283188912624,0.3154025269752051,field_001_3
field_001,2023-05-29 18:00:00,0.4755148268442737,23.249789274370976,0.28041757162891046,field_001_1
field_001,2023-05-30 00:00:00,0.42377228404271994,23.552961314814837,0.31345634706225534,field_001_1
field_001,2023-05-30 06:00:00,0.46800422207126063,23.92720708382758,0.28284038622512947,field_001_1
field_001,2023-05-30 12:00:00,0.45103940648050433,24.030344152540245,0.3310785944928025,field_001_3
field_001,2023-05-30 18:00:00,0.48132380247179657,26.324899492980713,0.2815194831978183,field_001_3
field_001,2023-05-31 00:00:00,0.44983878312236647,24.41097348870354,0.3188550196951093,field_001_3
field_001,2023-05-31 06:00:00,0.4633944690616825,26.45305606292838,0.2985368593157511,field_001_1
field_001,2023-05-31 12:00:00,0.4757889434706296,24.012986090955895,0.3563025125386084,field_001_3
field_001,2023-05-31 18:00:00,0.4830043017744229,24.491041402229914,0.29743031382057566,field_001_2
field_001,2023-06-01 00:00:00,0.4430723998598413,18.371664186480224,0.2113483765896559,field_001_3
field_001,2023-06-01 06:00:00,0.4603883032841379,27.115249264183994,0.3630960750356996,field_001_2
field_001,2023-06-01 12:00:00,0.4575794217777377,25.405731667770528,0.254713384956869,field_001_3
field_001,2023-06-01 18:00:00,0.4540117433494826,27.360296569655503,0.267311683067559,field_001_1
field_001,2023-06-02 00:00:00,0.5,15.786612004326004,0.27021693529782537,field_001_3
field_001,2023-06-02 06:00:00,0.4765418609555575,30.740502253249254,0.3687219046585409,field_001_2
field_001,2023-06-02 12:00:00,0.4432245476496375,24.05660925444155,0.1932162893010652,field_001_2
field_001,2023-06-02 18:00:00,0.48679946567743393,27.79992658911962,0.4568874266829997,field_001_3
field_001,2023-06-03 00:00:00,0.5,21.46273023185524,0.35280284045330257,field_001_2
field_001,2023-06-03 06:00:00,0.49042990537642084,26.420769728419543,0.311161945706458,field_001_2
field_001,2023-06-03 12:00:00,0.43939320084631767,21.422201323710865,0.29725529996918565,field_001_1
field_001,2023-06-03 18:00:00,0.46009591870807287,22.711141131144416,0.31427770374288283,field_001_3
field_001,2023-06-04 00:00:00,0.49643138284102106,30.42954685018345,0.3260561214189669,field_001_3
field_001,2023-06-04 06:00:00,0.45693977054491297,24.11540558629305,0.33226077929750286,field_001_3
field_001,2023-06-04 12:00:00,0.47996954842021317,25.33975140812226,0.3277802233001724,field_001_2
field_001,2023-06-04 18:00:00,0.48658584092587537,27.297655980649353,0.30447903406276244,field_001_3
field_001,2023-06-05 00:00:00,0.45384101351268186,26.2774154994573,0.2901330789846337,field_001_3
field_001,2023-06-05 06:00:00,0.4711891158230075,25.241626550970217,0.2924363358173244,field_001_1
field_001,2023-06-05 12:00:00,0.40755427614286205,25.88525284293816,0.2902545859823659,field_001_1
field_001,2023-06-05 18:00:00,0.4518918701175577,32.000616591254314,0.35668850484335324,field_001_1
field_001,2023-06-06 00:00:00,0.4685883491546725,24.718320583502106,0.3296778361140431,field_001_2
field_001,2023-06-06 06:00:00,0.44868404854323873,25.494474114747764,0.15298056826678597,field_001_3
field_001,2023-06-06 12:00:00,0.5,28.043140162625697,0.33279503882648803,field_001_1
field_001,2023-06-06 18:00:00,0.445036884623323,28.20775477347681,0.30973680973593876,field_001_1
field_001,2023-06-07 00:00:00,0.466072266278287,28.550943397659278,0.2990645621777051,field_001_1
field_001,2023-06-07 06:00:00,0.47748796755794853,26.90604314706569,0.2805740773455557,field_001_3
field_001,2023-06-07 12:00:00,0.5,21.560837742786685,0.35620563599930066,field_001_3
field_001,2023-06-07 18:00:00,0.4461559129886379,29.890147077881423,0.34737632310614286,field_001_3
field_001,2023-06-08 00:00:00,0.4993429636587893,21.647338910199142,0.2613561166088195,field_001_2
field_001,2023-06-08 06:00:00,0.4762843498360818,25.994281484972305,0.32035261435622675,field_001_2
field_001,2023-06-08 12:00:00,0.456449515594731,22.823547539197133,0.2514171632729357,field_001_1
field_001,2023-06-08 18:00:00,0.48532175810095546,24.893960049476227,0.23101909176055346,field_001_3
field_001,2023-06-09 00:00:00,0.4812402438863666,26.16701122890222,0.2686641387705017,field_001_1
field_001,2023-06-09 06:00:00,0.46525471243172134,26.144795644342597,0.3431196736191379,field_001_3
field_001,2023-06-09 12:00:00,0.4786550916746976,26.446486260697633,0.3476562522688043,field_001_3
field_001,2023-06-09 18:00:00,0.469552778037662,30.02185780516772,0.32565427100486466,field_001_3
field_001,2023-06-10 00:00:00,0.48068133283247866,26.633481778738233,0.33625478934239983,field_001_2
field_001,2023-06-10 06:00:00,0.4916535994178746,24.54040896832435,0.3258089143557479,field_001_2
field_001,2023-06-10 12:00:00,0.5,28.165140379061366,0.26792592023885237,field_001_3
field_001,2023-06-10 18:00:00,0.4536546759509167,28.841290340970218,0.321596127233697,field_001_1
field_001,2023-06-11 00:00:00,0.5,21.679996412298877,0.3400204762613841,field_001_3
